19:06:32 - Rimbalzo - Pos Y: 717.1825157324799, Velocità Y: -14, Piattaforma Y: 750
19:06:43 - Piattaforma trovata a y: -851, con offset: -640.2078396153729
19:06:43 - Piattaforma trovata a y: -936, con offset: -725.2078396153729
19:06:43 - Piattaforma trovata a y: -1048, con offset: -837.2078396153729
19:06:43 - Piattaforma trovata a y: -1128, con offset: -917.2078396153729
19:06:43 - Piattaforma trovata a y: -1239, con offset: -1028.207839615373
19:06:43 - Piattaforma trovata a y: -1347, con offset: -1136.207839615373
19:06:43 - Piattaforma trovata a y: -1446, con offset: -1235.207839615373
19:06:43 - Piattaforma trovata a y: -1535, con offset: -1324.207839615373
19:06:43 - Piattaforma trovata a y: -1631, con offset: -1420.207839615373
19:06:43 - Piattaforma trovata a y: -1744, con offset: -1533.207839615373
19:06:43 - Piattaforma trovata a y: -1856, con offset: -1645.207839615373
19:06:43 - Piattaforma trovata a y: -1961, con offset: -1750.207839615373
19:06:43 - Piattaforma trovata a y: -2043, con offset: -1832.207839615373
19:06:43 - Piattaforma trovata a y: -2162, con offset: -1951.207839615373
19:06:43 - Piattaforma trovata a y: -2259, con offset: -2048.207839615373
19:06:43 - Piattaforma trovata a y: -2364, con offset: -2153.207839615373
19:06:43 - Piattaforma trovata a y: -2469, con offset: -2258.207839615373
19:06:43 - Piattaforma trovata a y: -2568, con offset: -2357.207839615373
19:06:43 - Piattaforma trovata a y: -2675, con offset: -2464.207839615373
19:06:43 - Piattaforma trovata a y: -2757, con offset: -2546.207839615373
19:06:43 - Piattaforma trovata a y: -2857, con offset: -2646.207839615373
19:06:43 - Piattaforma trovata a y: -2974, con offset: -2763.207839615373
19:06:43 - Piattaforma trovata a y: -3065, con offset: -2854.207839615373
19:06:43 - Piattaforma trovata a y: -3178, con offset: -2967.207839615373
19:06:43 - Piattaforma trovata a y: -3294, con offset: -3083.207839615373
19:06:43 - Piattaforma trovata a y: -3388, con offset: -3177.207839615373
19:06:43 - Piattaforma trovata a y: -3492, con offset: -3281.207839615373
19:06:43 - Piattaforma trovata a y: -3574, con offset: -3363.207839615373
19:06:43 - Piattaforma trovata a y: -3675, con offset: -3464.207839615373
19:06:43 - Piattaforma trovata a y: -3779, con offset: -3568.207839615373
19:06:43 - Piattaforma trovata a y: -3870, con offset: -3659.207839615373
19:06:43 - Piattaforma trovata a y: -3984, con offset: -3773.207839615373
19:06:43 - Piattaforma trovata a y: -4077, con offset: -3866.207839615373
19:06:43 - Piattaforma trovata a y: -4168, con offset: -3957.207839615373
19:06:43 - Piattaforma trovata a y: -4273, con offset: -4062.207839615373
19:06:43 - Piattaforma trovata a y: -4390, con offset: -4179.207839615373
19:06:43 - Piattaforma trovata a y: -4470, con offset: -4259.207839615373
19:06:43 - Piattaforma trovata a y: -4562, con offset: -4351.207839615373
19:06:43 - Piattaforma trovata a y: -4677, con offset: -4466.207839615373
19:06:43 - Piattaforma trovata a y: -4758, con offset: -4547.207839615373
19:06:43 - Piattaforma trovata a y: -4873, con offset: -4662.207839615373
19:06:43 - Piattaforma trovata a y: -4979, con offset: -4768.207839615373
19:06:43 - Piattaforma trovata a y: -5059, con offset: -4848.207839615373
19:06:43 - Piattaforma trovata a y: -5150, con offset: -4939.207839615373
19:06:43 - Piattaforma trovata a y: -5259, con offset: -5048.207839615373
19:06:43 - Piattaforma trovata a y: -5377, con offset: -5166.207839615373
19:06:43 - Piattaforma trovata a y: -5489, con offset: -5278.207839615373
19:06:43 - Piattaforma trovata a y: -5603, con offset: -5392.207839615373
19:06:43 - Piattaforma trovata a y: -5717, con offset: -5506.207839615373
19:06:43 - Piattaforma trovata a y: -5798, con offset: -5587.207839615373
19:06:43 - Piattaforma trovata a y: -5913, con offset: -5702.207839615373
19:06:43 - Piattaforma trovata a y: -6031, con offset: -5820.207839615373
19:06:43 - Piattaforma trovata a y: -6144, con offset: -5933.207839615373
19:06:43 - Piattaforma trovata a y: -6259, con offset: -6048.207839615373
19:06:43 - Piattaforma trovata a y: -6362, con offset: -6151.207839615373
19:06:43 - Piattaforma trovata a y: -6450, con offset: -6239.207839615373
19:06:43 - Piattaforma trovata a y: -6557, con offset: -6346.207839615373
19:06:43 - Piattaforma trovata a y: -6638, con offset: -6427.207839615373
19:06:43 - Piattaforma trovata a y: -6727, con offset: -6516.207839615373
19:06:43 - Piattaforma trovata a y: -6822, con offset: -6611.207839615373
19:06:43 - Piattaforma trovata a y: -6933, con offset: -6722.207839615373
19:06:43 - Piattaforma trovata a y: -7041, con offset: -6830.207839615373
19:06:43 - Piattaforma trovata a y: -7129, con offset: -6918.207839615373
19:06:43 - Piattaforma trovata a y: -7226, con offset: -7015.207839615373
19:06:43 - Piattaforma trovata a y: -7327, con offset: -7116.207839615373
19:06:43 - Piattaforma trovata a y: -7417, con offset: -7206.207839615373
19:06:43 - Piattaforma trovata a y: -7505, con offset: -7294.207839615373
19:06:43 - Piattaforma trovata a y: -7611, con offset: -7400.207839615373
19:06:43 - Piattaforma trovata a y: -7723, con offset: -7512.207839615373
19:06:43 - Piattaforma trovata a y: -7810, con offset: -7599.207839615373
19:06:43 - Piattaforma trovata a y: -7911, con offset: -7700.207839615373
19:06:43 - Piattaforma trovata a y: -8012, con offset: -7801.207839615373
19:06:43 - Piattaforma trovata a y: -8095, con offset: -7884.207839615373
19:06:43 - Piattaforma trovata a y: -8200, con offset: -7989.207839615373
19:06:43 - Piattaforma trovata a y: -8286, con offset: -8075.207839615373
19:06:43 - Piattaforma trovata a y: -8369, con offset: -8158.207839615373
19:06:43 - Piattaforma trovata a y: -8454, con offset: -8243.207839615374
19:06:43 - Piattaforma trovata a y: -8540, con offset: -8329.207839615374
19:06:43 - Piattaforma trovata a y: -8649, con offset: -8438.207839615374
19:06:43 - Piattaforma trovata a y: -8755, con offset: -8544.207839615374
19:06:43 - Piattaforma trovata a y: -8870, con offset: -8659.207839615374
19:06:43 - Piattaforma trovata a y: -8990, con offset: -8779.207839615374
19:06:43 - Piattaforma trovata a y: -9077, con offset: -8866.207839615374
19:06:43 - Piattaforma trovata a y: -9164, con offset: -8953.207839615374
19:06:43 - Piattaforma trovata a y: -9245, con offset: -9034.207839615374
19:06:43 - Piattaforma trovata a y: -9357, con offset: -9146.207839615374
19:06:43 - Piattaforma trovata a y: -9437, con offset: -9226.207839615374
19:06:43 - Piattaforma trovata a y: -9526, con offset: -9315.207839615374
19:06:43 - Piattaforma trovata a y: -9628, con offset: -9417.207839615374
19:06:43 - Piattaforma trovata a y: -9728, con offset: -9517.207839615374
19:06:43 - Piattaforma trovata a y: -9818, con offset: -9607.207839615374
19:06:43 - Piattaforma trovata a y: -9927, con offset: -9716.207839615374
19:06:43 - Piattaforma trovata a y: -10045, con offset: -9834.207839615374
19:06:43 - Piattaforma trovata a y: -10126, con offset: -9915.207839615374
19:06:43 - Piattaforma trovata a y: -10209, con offset: -9998.207839615374
19:06:43 - Piattaforma trovata a y: -10305, con offset: -10094.207839615374
19:06:43 - Piattaforma trovata a y: -10414, con offset: -10203.207839615374
19:06:43 - Piattaforma trovata a y: -10496, con offset: -10285.207839615374
19:06:43 - Piattaforma trovata a y: -10607, con offset: -10396.207839615374
19:06:43 - Piattaforma trovata a y: -10726, con offset: -10515.207839615374
19:06:43 - Piattaforma trovata a y: -10826, con offset: -10615.207839615374
19:06:43 - Piattaforma trovata a y: -10919, con offset: -10708.207839615374
19:06:43 - Piattaforma trovata a y: -11006, con offset: -10795.207839615374
19:06:43 - Piattaforma trovata a y: -11114, con offset: -10903.207839615374
19:06:43 - Piattaforma trovata a y: -11218, con offset: -11007.207839615374
19:06:43 - Piattaforma trovata a y: -11309, con offset: -11098.207839615374
19:06:43 - Piattaforma trovata a y: -11406, con offset: -11195.207839615374
19:06:43 - Piattaforma trovata a y: -11526, con offset: -11315.207839615374
19:06:43 - Piattaforma trovata a y: -11638, con offset: -11427.207839615374
19:06:43 - Piattaforma trovata a y: -11743, con offset: -11532.207839615374
19:06:43 - Piattaforma trovata a y: -11824, con offset: -11613.207839615374
19:06:43 - Piattaforma trovata a y: -11915, con offset: -11704.207839615374
19:06:43 - Piattaforma trovata a y: -12006, con offset: -11795.207839615374
19:06:43 - Piattaforma trovata a y: -12102, con offset: -11891.207839615374
19:06:43 - Piattaforma trovata a y: -12186, con offset: -11975.207839615374
19:06:43 - Piattaforma trovata a y: -12274, con offset: -12063.207839615374
19:06:43 - Piattaforma trovata a y: -12378, con offset: -12167.207839615374
19:06:43 - Piattaforma trovata a y: -12486, con offset: -12275.207839615374
19:06:43 - Piattaforma trovata a y: -12576, con offset: -12365.207839615374
19:06:43 - Piattaforma trovata a y: -12667, con offset: -12456.207839615374
19:06:43 - Piattaforma trovata a y: -12751, con offset: -12540.207839615374
19:06:43 - Piattaforma trovata a y: -12869, con offset: -12658.207839615374
19:06:43 - Piattaforma trovata a y: -12976, con offset: -12765.207839615374
19:06:43 - Piattaforma trovata a y: -13062, con offset: -12851.207839615374
19:06:43 - Piattaforma trovata a y: -13148, con offset: -12937.207839615374
19:06:43 - Piattaforma trovata a y: -13246, con offset: -13035.207839615374
19:06:43 - Piattaforma trovata a y: -13342, con offset: -13131.207839615374
19:06:43 - Piattaforma trovata a y: -13434, con offset: -13223.207839615374
19:06:43 - Piattaforma trovata a y: -13516, con offset: -13305.207839615374
19:06:43 - Piattaforma trovata a y: 667, con offset: 877.7921603846271
19:06:43 - Piattaforma trovata a y: 584, con offset: 794.7921603846271
19:06:43 - Piattaforma trovata a y: 474, con offset: 684.7921603846271
19:06:43 - Piattaforma trovata a y: 356, con offset: 566.7921603846271
19:06:43 - Piattaforma trovata a y: 245, con offset: 455.79216038462704
19:06:43 - Piattaforma trovata a y: 142, con offset: 352.79216038462704
19:06:43 - Piattaforma trovata a y: 42, con offset: 252.79216038462704
19:06:43 - Piattaforma trovata a y: -62, con offset: 148.79216038462704
19:06:43 - Piattaforma trovata a y: -172, con offset: 38.79216038462704
19:06:43 - Piattaforma trovata a y: -253, con offset: -42.20783961537296
19:06:43 - Piattaforma trovata a y: -336, con offset: -125.20783961537296
19:06:43 - Piattaforma trovata a y: -447, con offset: -236.20783961537296
19:06:43 - Piattaforma trovata a y: -555, con offset: -344.20783961537296
19:06:43 - Piattaforma trovata a y: -636, con offset: -425.20783961537296
19:06:43 - Piattaforma trovata a y: -740, con offset: -529.2078396153729
19:06:43 - Piattaforma trovata a y: -820, con offset: -609.2078396153729
19:06:43 - Piattaforma trovata a y: -935, con offset: -724.2078396153729
19:06:43 - Piattaforma trovata a y: -1041, con offset: -830.2078396153729
19:06:43 - Piattaforma trovata a y: -1156, con offset: -945.2078396153729
19:06:43 - Piattaforma trovata a y: -1265, con offset: -1054.207839615373
19:06:43 - Piattaforma trovata a y: -1347, con offset: -1136.207839615373
19:06:43 - Piattaforma trovata a y: -1434, con offset: -1223.207839615373
19:06:43 - Piattaforma trovata a y: -1539, con offset: -1328.207839615373
19:06:43 - Piattaforma trovata a y: -1650, con offset: -1439.207839615373
19:06:43 - Piattaforma trovata a y: -1765, con offset: -1554.207839615373
19:06:43 - Piattaforma trovata a y: -1859, con offset: -1648.207839615373
19:06:43 - Piattaforma trovata a y: -1952, con offset: -1741.207839615373
19:06:43 - Piattaforma trovata a y: -2057, con offset: -1846.207839615373
19:06:43 - Piattaforma trovata a y: -2165, con offset: -1954.207839615373
19:06:43 - Piattaforma trovata a y: -2281, con offset: -2070.207839615373
19:06:43 - Piattaforma trovata a y: -2368, con offset: -2157.207839615373
19:06:43 - Piattaforma trovata a y: -2464, con offset: -2253.207839615373
19:06:43 - Piattaforma trovata a y: -2575, con offset: -2364.207839615373
19:06:43 - Piattaforma trovata a y: -2668, con offset: -2457.207839615373
19:06:43 - Piattaforma trovata a y: -2757, con offset: -2546.207839615373
19:06:43 - Piattaforma trovata a y: -2871, con offset: -2660.207839615373
19:06:43 - Piattaforma trovata a y: -2990, con offset: -2779.207839615373
19:06:43 - Piattaforma trovata a y: -3076, con offset: -2865.207839615373
19:06:43 - Piattaforma trovata a y: -3190, con offset: -2979.207839615373
19:06:43 - Piattaforma trovata a y: -3274, con offset: -3063.207839615373
19:06:43 - Piattaforma trovata a y: -3354, con offset: -3143.207839615373
19:06:43 - Piattaforma trovata a y: -3463, con offset: -3252.207839615373
19:06:43 - Piattaforma trovata a y: -3552, con offset: -3341.207839615373
19:06:43 - Piattaforma trovata a y: -3637, con offset: -3426.207839615373
19:06:43 - Piattaforma trovata a y: -3734, con offset: -3523.207839615373
19:06:43 - Piattaforma trovata a y: -3833, con offset: -3622.207839615373
19:06:43 - Piattaforma trovata a y: -3930, con offset: -3719.207839615373
19:06:43 - Piattaforma trovata a y: -4047, con offset: -3836.207839615373
19:06:43 - Piattaforma trovata a y: -4154, con offset: -3943.207839615373
19:06:43 - Piattaforma trovata a y: -4249, con offset: -4038.207839615373
19:06:43 - Piattaforma trovata a y: -4347, con offset: -4136.207839615373
19:06:43 - Piattaforma trovata a y: -4432, con offset: -4221.207839615373
19:06:43 - Piattaforma trovata a y: -4515, con offset: -4304.207839615373
19:06:43 - Piattaforma trovata a y: -4632, con offset: -4421.207839615373
19:06:43 - Piattaforma trovata a y: -4727, con offset: -4516.207839615373
19:06:43 - Piattaforma trovata a y: -4811, con offset: -4600.207839615373
19:06:43 - Piattaforma trovata a y: -4903, con offset: -4692.207839615373
19:06:43 - Piattaforma trovata a y: -4986, con offset: -4775.207839615373
19:06:43 - Piattaforma trovata a y: -5080, con offset: -4869.207839615373
19:06:43 - Piattaforma trovata a y: -5174, con offset: -4963.207839615373
19:06:43 - Piattaforma trovata a y: -5275, con offset: -5064.207839615373
19:06:43 - Piattaforma trovata a y: -5375, con offset: -5164.207839615373
19:06:43 - Piattaforma trovata a y: -5478, con offset: -5267.207839615373
19:06:43 - Piattaforma trovata a y: -5585, con offset: -5374.207839615373
19:06:43 - Piattaforma trovata a y: -5675, con offset: -5464.207839615373
19:06:43 - Piattaforma trovata a y: -5756, con offset: -5545.207839615373
19:06:43 - Piattaforma trovata a y: -5838, con offset: -5627.207839615373
19:06:43 - Piattaforma trovata a y: -5932, con offset: -5721.207839615373
19:06:43 - Piattaforma trovata a y: -6047, con offset: -5836.207839615373
19:06:43 - Piattaforma trovata a y: -6147, con offset: -5936.207839615373
19:06:43 - Piattaforma trovata a y: -6240, con offset: -6029.207839615373
19:06:43 - Piattaforma trovata a y: -6349, con offset: -6138.207839615373
19:06:43 - Piattaforma trovata a y: -6450, con offset: -6239.207839615373
19:06:43 - Piattaforma trovata a y: 679, con offset: 889.7921603846271
19:06:43 - Piattaforma trovata a y: 598, con offset: 808.7921603846271
19:06:43 - Piattaforma trovata a y: 479, con offset: 689.7921603846271
19:06:43 - Piattaforma trovata a y: 376, con offset: 586.7921603846271
19:06:43 - Piattaforma trovata a y: 296, con offset: 506.79216038462704
19:06:43 - Piattaforma trovata a y: 214, con offset: 424.79216038462704
19:06:43 - Piattaforma trovata a y: 132, con offset: 342.79216038462704
19:06:43 - Piattaforma trovata a y: 34, con offset: 244.79216038462704
19:06:43 - Piattaforma trovata a y: -84, con offset: 126.79216038462704
19:06:43 - Piattaforma trovata a y: -168, con offset: 42.79216038462704
19:06:43 - Piattaforma trovata a y: -282, con offset: -71.20783961537296
19:06:43 - Piattaforma trovata a y: -383, con offset: -172.20783961537296
19:06:43 - Piattaforma trovata a y: -498, con offset: -287.20783961537296
19:06:43 - Piattaforma trovata a y: -599, con offset: -388.20783961537296
19:06:43 - Piattaforma trovata a y: -718, con offset: -507.20783961537296
19:06:43 - Piattaforma trovata a y: -823, con offset: -612.2078396153729
19:06:43 - Piattaforma trovata a y: -931, con offset: -720.2078396153729
19:06:43 - Piattaforma trovata a y: -1040, con offset: -829.2078396153729
19:06:43 - Piattaforma trovata a y: -1157, con offset: -946.2078396153729
19:06:43 - Piattaforma trovata a y: -1257, con offset: -1046.207839615373
19:06:43 - Piattaforma trovata a y: -1363, con offset: -1152.207839615373
19:06:43 - Piattaforma trovata a y: -1465, con offset: -1254.207839615373
19:06:43 - Piattaforma trovata a y: -1549, con offset: -1338.207839615373
19:06:43 - Piattaforma trovata a y: -1662, con offset: -1451.207839615373
19:06:43 - Piattaforma trovata a y: -1766, con offset: -1555.207839615373
19:06:43 - Piattaforma trovata a y: -1875, con offset: -1664.207839615373
19:06:43 - Piattaforma trovata a y: -1967, con offset: -1756.207839615373
19:06:43 - Piattaforma più alta trovata a: 960.7921603846271
19:06:43 - Stato gioco - Altezza: -0.25 km, World offset: 246.88017820514114, Player y: 243.9119821794859, Velocità y: -0.39999999999999614
19:06:43 - Piattaforma trovata a y: 750, con offset: 996.8801782051412
19:06:43 - Piattaforma trovata a y: 700, con offset: 946.8801782051412
19:06:43 - Piattaforma trovata a y: 600, con offset: 846.8801782051412
19:06:43 - Piattaforma trovata a y: 500, con offset: 746.8801782051412
19:06:43 - Piattaforma trovata a y: 400, con offset: 646.8801782051412
19:06:43 - Piattaforma trovata a y: 300, con offset: 546.8801782051412
19:06:43 - Piattaforma trovata a y: 671, con offset: 917.8801782051412
19:06:43 - Piattaforma trovata a y: 585, con offset: 831.8801782051412
19:06:43 - Piattaforma trovata a y: 479, con offset: 725.8801782051412
19:06:43 - Piattaforma trovata a y: 378, con offset: 624.8801782051412
19:06:43 - Piattaforma trovata a y: 272, con offset: 518.8801782051412
19:06:43 - Piattaforma trovata a y: 153, con offset: 399.88017820514114
19:06:43 - Piattaforma trovata a y: 69, con offset: 315.88017820514114
19:06:43 - Piattaforma trovata a y: -26, con offset: 220.88017820514114
19:06:43 - Piattaforma trovata a y: -146, con offset: 100.88017820514114
19:06:43 - Piattaforma trovata a y: -230, con offset: 16.880178205141135
19:06:43 - Piattaforma trovata a y: -349, con offset: -102.11982179485886
19:06:43 - Piattaforma trovata a y: -438, con offset: -191.11982179485886
19:06:43 - Piattaforma trovata a y: -538, con offset: -291.11982179485886
19:06:43 - Piattaforma trovata a y: -650, con offset: -403.11982179485886
19:06:43 - Piattaforma trovata a y: -744, con offset: -497.11982179485886
19:06:43 - Piattaforma trovata a y: -851, con offset: -604.1198217948588
19:06:43 - Piattaforma trovata a y: -936, con offset: -689.1198217948588
19:06:43 - Piattaforma trovata a y: -1048, con offset: -801.1198217948588
19:06:43 - Piattaforma trovata a y: -1128, con offset: -881.1198217948588
19:06:43 - Piattaforma trovata a y: -1239, con offset: -992.1198217948588
19:06:43 - Piattaforma trovata a y: -1347, con offset: -1100.1198217948588
19:06:43 - Piattaforma trovata a y: -1446, con offset: -1199.1198217948588
19:06:43 - Piattaforma trovata a y: -1535, con offset: -1288.1198217948588
19:06:43 - Piattaforma trovata a y: -1631, con offset: -1384.1198217948588
19:06:43 - Piattaforma trovata a y: -1744, con offset: -1497.1198217948588
19:06:43 - Piattaforma trovata a y: -1856, con offset: -1609.1198217948588
19:06:43 - Piattaforma trovata a y: -1961, con offset: -1714.1198217948588
19:06:43 - Piattaforma trovata a y: -2043, con offset: -1796.1198217948588
19:06:43 - Piattaforma trovata a y: -2162, con offset: -1915.1198217948588
19:06:43 - Piattaforma trovata a y: -2259, con offset: -2012.1198217948588
19:06:43 - Piattaforma trovata a y: -2364, con offset: -2117.119821794859
19:06:43 - Piattaforma trovata a y: -2469, con offset: -2222.119821794859
19:06:43 - Piattaforma trovata a y: -2568, con offset: -2321.119821794859
19:06:43 - Piattaforma trovata a y: -2675, con offset: -2428.119821794859
19:06:43 - Piattaforma trovata a y: -2757, con offset: -2510.119821794859
19:06:43 - Piattaforma trovata a y: -2857, con offset: -2610.119821794859
19:06:43 - Piattaforma trovata a y: -2974, con offset: -2727.119821794859
19:06:43 - Piattaforma trovata a y: -3065, con offset: -2818.119821794859
19:06:43 - Piattaforma trovata a y: -3178, con offset: -2931.119821794859
19:06:43 - Piattaforma trovata a y: -3294, con offset: -3047.119821794859
19:06:43 - Piattaforma trovata a y: -3388, con offset: -3141.119821794859
19:06:43 - Piattaforma trovata a y: -3492, con offset: -3245.119821794859
19:06:43 - Piattaforma trovata a y: -3574, con offset: -3327.119821794859
19:06:43 - Piattaforma trovata a y: -3675, con offset: -3428.119821794859
19:06:43 - Piattaforma trovata a y: -3779, con offset: -3532.119821794859
19:06:43 - Piattaforma trovata a y: -3870, con offset: -3623.119821794859
19:06:43 - Piattaforma trovata a y: -3984, con offset: -3737.119821794859
19:06:43 - Piattaforma trovata a y: -4077, con offset: -3830.119821794859
19:06:43 - Piattaforma trovata a y: -4168, con offset: -3921.119821794859
19:06:43 - Piattaforma trovata a y: -4273, con offset: -4026.119821794859
19:06:43 - Piattaforma trovata a y: -4390, con offset: -4143.119821794859
19:06:43 - Piattaforma trovata a y: -4470, con offset: -4223.119821794859
19:06:43 - Piattaforma trovata a y: -4562, con offset: -4315.119821794859
19:06:43 - Piattaforma trovata a y: -4677, con offset: -4430.119821794859
19:06:43 - Piattaforma trovata a y: -4758, con offset: -4511.119821794859
19:06:43 - Piattaforma trovata a y: -4873, con offset: -4626.119821794859
19:06:43 - Piattaforma trovata a y: -4979, con offset: -4732.119821794859
19:06:43 - Piattaforma trovata a y: -5059, con offset: -4812.119821794859
19:06:43 - Piattaforma trovata a y: -5150, con offset: -4903.119821794859
19:06:43 - Piattaforma trovata a y: -5259, con offset: -5012.119821794859
19:06:43 - Piattaforma trovata a y: -5377, con offset: -5130.119821794859
19:06:43 - Piattaforma trovata a y: -5489, con offset: -5242.119821794859
19:06:43 - Piattaforma trovata a y: -5603, con offset: -5356.119821794859
19:06:43 - Piattaforma trovata a y: -5717, con offset: -5470.119821794859
19:06:43 - Piattaforma trovata a y: -5798, con offset: -5551.119821794859
19:06:43 - Piattaforma trovata a y: -5913, con offset: -5666.119821794859
19:06:43 - Piattaforma trovata a y: -6031, con offset: -5784.119821794859
19:06:43 - Piattaforma trovata a y: -6144, con offset: -5897.119821794859
19:06:43 - Piattaforma trovata a y: -6259, con offset: -6012.119821794859
19:06:43 - Piattaforma trovata a y: -6362, con offset: -6115.119821794859
19:06:43 - Piattaforma trovata a y: -6450, con offset: -6203.119821794859
19:06:43 - Piattaforma trovata a y: -6557, con offset: -6310.119821794859
19:06:43 - Piattaforma trovata a y: -6638, con offset: -6391.119821794859
19:06:43 - Piattaforma trovata a y: -6727, con offset: -6480.119821794859
19:06:43 - Piattaforma trovata a y: -6822, con offset: -6575.119821794859
19:06:43 - Piattaforma trovata a y: -6933, con offset: -6686.119821794859
19:06:43 - Piattaforma trovata a y: -7041, con offset: -6794.119821794859
19:06:43 - Piattaforma trovata a y: -7129, con offset: -6882.119821794859
19:06:43 - Piattaforma trovata a y: -7226, con offset: -6979.119821794859
19:06:43 - Piattaforma trovata a y: -7327, con offset: -7080.119821794859
19:06:43 - Piattaforma trovata a y: -7417, con offset: -7170.119821794859
19:06:43 - Piattaforma trovata a y: -7505, con offset: -7258.119821794859
19:06:43 - Piattaforma trovata a y: -7611, con offset: -7364.119821794859
19:06:43 - Piattaforma trovata a y: -7723, con offset: -7476.119821794859
19:06:43 - Piattaforma trovata a y: -7810, con offset: -7563.119821794859
19:06:43 - Piattaforma trovata a y: -7911, con offset: -7664.119821794859
19:06:43 - Piattaforma trovata a y: -8012, con offset: -7765.119821794859
19:06:43 - Piattaforma trovata a y: -8095, con offset: -7848.119821794859
19:06:43 - Piattaforma trovata a y: -8200, con offset: -7953.119821794859
19:06:43 - Piattaforma trovata a y: -8286, con offset: -8039.119821794859
19:06:43 - Piattaforma trovata a y: -8369, con offset: -8122.119821794859
19:06:43 - Piattaforma trovata a y: -8454, con offset: -8207.119821794859
19:06:43 - Piattaforma trovata a y: -8540, con offset: -8293.119821794859
19:06:43 - Piattaforma trovata a y: -8649, con offset: -8402.119821794859
19:06:43 - Piattaforma trovata a y: -8755, con offset: -8508.119821794859
19:06:43 - Piattaforma trovata a y: -8870, con offset: -8623.119821794859
19:06:43 - Piattaforma trovata a y: -8990, con offset: -8743.119821794859
19:06:43 - Piattaforma trovata a y: -9077, con offset: -8830.119821794859
19:06:43 - Piattaforma trovata a y: -9164, con offset: -8917.119821794859
19:06:43 - Piattaforma trovata a y: -9245, con offset: -8998.119821794859
19:06:43 - Piattaforma trovata a y: -9357, con offset: -9110.119821794859
19:06:43 - Piattaforma trovata a y: -9437, con offset: -9190.119821794859
19:06:43 - Piattaforma trovata a y: -9526, con offset: -9279.119821794859
19:06:43 - Piattaforma trovata a y: -9628, con offset: -9381.119821794859
19:06:43 - Piattaforma trovata a y: -9728, con offset: -9481.119821794859
19:06:43 - Piattaforma trovata a y: -9818, con offset: -9571.119821794859
19:06:43 - Piattaforma trovata a y: -9927, con offset: -9680.119821794859
19:06:43 - Piattaforma trovata a y: -10045, con offset: -9798.119821794859
19:06:43 - Piattaforma trovata a y: -10126, con offset: -9879.119821794859
19:06:43 - Piattaforma trovata a y: -10209, con offset: -9962.119821794859
19:06:43 - Piattaforma trovata a y: -10305, con offset: -10058.119821794859
19:06:43 - Piattaforma trovata a y: -10414, con offset: -10167.119821794859
19:06:43 - Piattaforma trovata a y: -10496, con offset: -10249.119821794859
19:06:43 - Piattaforma trovata a y: -10607, con offset: -10360.119821794859
19:06:43 - Piattaforma trovata a y: -10726, con offset: -10479.119821794859
19:06:43 - Piattaforma trovata a y: -10826, con offset: -10579.119821794859
19:06:43 - Piattaforma trovata a y: -10919, con offset: -10672.119821794859
19:06:43 - Piattaforma trovata a y: -11006, con offset: -10759.119821794859
19:06:43 - Piattaforma trovata a y: -11114, con offset: -10867.119821794859
19:06:43 - Piattaforma trovata a y: -11218, con offset: -10971.119821794859
19:06:43 - Piattaforma trovata a y: -11309, con offset: -11062.119821794859
19:06:43 - Piattaforma trovata a y: -11406, con offset: -11159.119821794859
19:06:43 - Piattaforma trovata a y: -11526, con offset: -11279.119821794859
19:06:43 - Piattaforma trovata a y: -11638, con offset: -11391.119821794859
19:06:43 - Piattaforma trovata a y: -11743, con offset: -11496.119821794859
19:06:43 - Piattaforma trovata a y: -11824, con offset: -11577.119821794859
19:06:43 - Piattaforma trovata a y: -11915, con offset: -11668.119821794859
19:06:43 - Piattaforma trovata a y: -12006, con offset: -11759.119821794859
19:06:43 - Piattaforma trovata a y: -12102, con offset: -11855.119821794859
19:06:43 - Piattaforma trovata a y: -12186, con offset: -11939.119821794859
19:06:43 - Piattaforma trovata a y: -12274, con offset: -12027.119821794859
19:06:43 - Piattaforma trovata a y: -12378, con offset: -12131.119821794859
19:06:43 - Piattaforma trovata a y: -12486, con offset: -12239.119821794859
19:06:43 - Piattaforma trovata a y: -12576, con offset: -12329.119821794859
19:06:43 - Piattaforma trovata a y: -12667, con offset: -12420.119821794859
19:06:43 - Piattaforma trovata a y: -12751, con offset: -12504.119821794859
19:06:43 - Piattaforma trovata a y: -12869, con offset: -12622.119821794859
19:06:43 - Piattaforma trovata a y: -12976, con offset: -12729.119821794859
19:06:43 - Piattaforma trovata a y: -13062, con offset: -12815.119821794859
19:06:43 - Piattaforma trovata a y: -13148, con offset: -12901.119821794859
19:06:43 - Piattaforma trovata a y: -13246, con offset: -12999.119821794859
19:06:43 - Piattaforma trovata a y: -13342, con offset: -13095.119821794859
19:06:43 - Piattaforma trovata a y: -13434, con offset: -13187.119821794859
19:06:43 - Piattaforma trovata a y: -13516, con offset: -13269.119821794859
19:06:43 - Piattaforma trovata a y: 667, con offset: 913.8801782051412
19:06:43 - Piattaforma trovata a y: 584, con offset: 830.8801782051412
19:06:43 - Piattaforma trovata a y: 474, con offset: 720.8801782051412
19:06:43 - Piattaforma trovata a y: 356, con offset: 602.8801782051412
19:06:43 - Piattaforma trovata a y: 245, con offset: 491.88017820514114
19:06:43 - Piattaforma trovata a y: 142, con offset: 388.88017820514114
19:06:43 - Piattaforma trovata a y: 42, con offset: 288.88017820514114
